
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000,11.82037, 0.00000,300.00000,11.82037, 0.00000, 0.00000, 0.00000, 0.00000, 0.20486,-0.00560, 0.97886, 0.27862,79.10083,1454.59743,3010.94911,-3.97102,-0.04745,-0.16714,
 0.10000,30.00000,-0.00090,10000.00001, 0.00006,11.82036,-0.00001,300.00000,11.82032,-0.00339, 0.00199,-0.00005,-0.00040, 0.20486,-0.00553, 0.97885, 0.27862,79.10083,1454.59743,3010.94911,-3.97102,-0.04745,-0.16714,
 0.20000,60.00000,-0.00357,10000.00004, 0.00049,11.82035,-0.00010,300.00001,11.82028,-0.00659, 0.00745,-0.00021,-0.00143, 0.20486,-0.00547, 0.97885, 0.27862,79.10083,1454.59742,3010.94911,-3.97102,-0.04745,-0.16714,
 0.30000,90.00000,-0.00801,10000.00009, 0.00158,11.82032,-0.00033,300.00003,11.82021,-0.00948, 0.01558,-0.00045,-0.00306, 0.20486,-0.00541, 0.97884, 0.27862,79.10084,1454.59742,3010.94911,-3.97102,-0.04745,-0.16714,
 0.40000,120.00001,-0.01418,10000.00015, 0.00354,11.82026,-0.00075,300.00006,11.82013,-0.01194, 0.02555,-0.00076,-0.00522, 0.20486,-0.00536, 0.97882, 0.27862,79.10086,1454.59742,3010.94911,-3.97102,-0.04745,-0.16714,
 0.50000,150.00001,-0.02205,10000.00022, 0.00650,11.82017,-0.00141,300.00010,11.82002,-0.01391, 0.03656,-0.00112,-0.00782, 0.20486,-0.00532, 0.97881, 0.27862,79.10088,1454.59741,3010.94911,-3.97102,-0.04745,-0.16714,
 0.60000,180.00003,-0.03160,10000.00030, 0.01053,11.82004,-0.00236,300.00016,11.81989,-0.01531, 0.04783,-0.00151,-0.01075, 0.20486,-0.00530, 0.97879, 0.27862,79.10091,1454.59741,3010.94911,-3.97102,-0.04745,-0.16714,
 0.70000,210.00004,-0.04279,10000.00038, 0.01560,11.81986,-0.00361,300.00022,11.81972,-0.01613, 0.05864,-0.00191,-0.01390, 0.20485,-0.00528, 0.97878, 0.27862,79.10094,1454.59741,3010.94911,-3.97102,-0.04745,-0.16714,
 0.80000,240.00007,-0.05560,10000.00045, 0.02164,11.81965,-0.00520,300.00030,11.81953,-0.01635, 0.06837,-0.00231,-0.01714, 0.20485,-0.00528, 0.97876, 0.27862,79.10098,1454.59740,3010.94911,-3.97102,-0.04745,-0.16714,
 0.90000,270.00010,-0.06999,10000.00052, 0.02851,11.81940,-0.00712,300.00040,11.81931,-0.01601, 0.07651,-0.00269,-0.02037, 0.20485,-0.00529, 0.97874, 0.27862,79.10103,1454.59740,3010.94911,-3.97102,-0.04745,-0.16714,
 1.00000,300.00014,-0.08593,10000.00056, 0.03602,11.81912,-0.00936,300.00051,11.81906,-0.01515, 0.08264,-0.00303,-0.02346, 0.20484,-0.00530, 0.97872, 0.27862,79.10109,1454.59740,3010.94911,-3.97075,-0.04719,-0.16687,
 1.10000,330.00018,-0.10334,10000.00067, 0.04229,11.81816,-0.01219,300.00036,11.81777,-0.01373, 0.04438,-0.02008,-0.03366, 0.20488,-0.00495, 0.97953, 0.27862,79.10101,1454.59739,3010.94911,-3.88425, 0.03932,-0.08037,
 1.20000,360.00020,-0.12212,10000.00098, 0.04280,11.81483,-0.01635,300.00025,11.81411,-0.01205,-0.01753,-0.04672,-0.04782, 0.20482,-0.00497, 0.97907, 0.27862,79.10095,1454.59737,3010.94911,-3.87277, 0.05079,-0.06889,
 1.30000,390.00023,-0.14227,10000.00137, 0.03687,11.80884,-0.02195,300.00055,11.80817,-0.01032,-0.07735,-0.07312,-0.06158, 0.20472,-0.00503, 0.97831, 0.27862,79.10111,1454.59735,3010.94911,-3.87125, 0.05232,-0.06737,
 1.40000,420.00032,-0.16384,10000.00159, 0.02493,11.80027,-0.02891,300.00144,11.80018,-0.00859,-0.13216,-0.09809,-0.07439, 0.20458,-0.00510, 0.97739, 0.27862,79.10158,1454.59734,3010.94911,-3.87105, 0.05252,-0.06717,
 1.50000,450.00053,-0.18691,10000.00136, 0.00750,11.78927,-0.03713,300.00306,11.79038,-0.00692,-0.18198,-0.12159,-0.08623, 0.20442,-0.00517, 0.97634, 0.27862,79.10244,1454.59735,3010.94911,-3.87102, 0.05254,-0.06714,
 1.60000,480.00094,-0.21161,10000.00032,-0.01491,11.77600,-0.04650,300.00555,11.77898,-0.00536,-0.22711,-0.14374,-0.09713, 0.20424,-0.00524, 0.97519, 0.27862,79.10375,1454.59741,3010.94911,-3.87102, 0.05255,-0.06714,
 1.70000,510.00165,-0.23808,9999.99810,-0.04182,11.76056,-0.05693,300.00903,11.76617,-0.00395,-0.26785,-0.16467,-0.10715, 0.20404,-0.00531, 0.97395, 0.27862,79.10559,1454.59753,3010.94911,-3.87102, 0.05255,-0.06714,
 1.80000,540.00275,-0.26649,9999.99430,-0.07279,11.74308,-0.06833,300.01361,11.75212,-0.00272,-0.30444,-0.18450,-0.11636, 0.20383,-0.00537, 0.97263, 0.27863,79.10802,1454.59775,3010.94911,-3.87102, 0.05255,-0.06714,
 1.90000,570.00438,-0.29703,9999.98850,-0.10739,11.72366,-0.08063,300.01941,11.73698,-0.00170,-0.33704,-0.20334,-0.12482, 0.20360,-0.00543, 0.97124, 0.27863,79.11109,1454.59808,3010.94911,-3.87102, 0.05255,-0.06714,
 2.00000,600.00665,-0.32990,9999.98022,-0.14523,11.70240,-0.09373,300.02653,11.72089,-0.00092,-0.36579,-0.22130,-0.13261, 0.20336,-0.00548, 0.96980, 0.27864,79.11487,1454.59855,3010.94911,-3.87102, 0.05255,-0.06714,
 2.10000,630.00969,-0.36533,9999.96901,-0.18589,11.67936,-0.10757,300.03507,11.70395,-0.00038,-0.39082,-0.23850,-0.13980, 0.20310,-0.00553, 0.96830, 0.27865,79.11940,1454.59918,3010.94911,-3.87102, 0.05255,-0.06714,
